instance_idx,has_recourse,age_group,subgroup
5060,1,overall,male
3165,0,overall,male
3406,0,overall,male
2346,0,overall,male
2374,1,overall,male
1715,1,overall,male
5028,1,overall,male
1097,1,overall,male
2013,0,overall,male
3637,1,overall,male
468,1,overall,male
552,1,overall,male
4067,0,overall,male
2181,1,overall,male
734,1,overall,male
3436,0,overall,male
2927,1,overall,male
1808,0,overall,male
5442,0,overall,male
715,1,overall,male
5129,1,overall,male
4578,1,overall,male
559,1,overall,male
3999,0,overall,male
1249,0,overall,male
451,0,overall,male
2090,0,overall,male
5357,1,overall,male
2180,0,overall,male
4081,0,overall,male
94,1,overall,male
4188,1,overall,male
1434,1,overall,male
1670,0,overall,male
4087,0,overall,male
558,1,overall,male
223,1,overall,male
3568,0,overall,male
4333,1,overall,male
3230,0,overall,male
444,0,overall,male
1893,0,overall,male
1607,0,overall,male
2944,1,overall,male
530,0,overall,male
3808,1,overall,male
1191,0,overall,male
917,1,overall,male
2727,0,overall,male
872,1,overall,male
1859,1,overall,male
2719,1,overall,male
5337,0,overall,male
757,1,overall,male
1043,0,overall,male
769,0,overall,male
3783,0,overall,male
3010,1,overall,male
1897,0,overall,male
1742,1,overall,male
5446,0,overall,male
3000,0,overall,male
1815,0,overall,male
1456,0,overall,male
2858,0,overall,male
2612,0,overall,male
3902,1,overall,male
2286,1,overall,male
5243,0,overall,male
2603,0,overall,male
3937,0,overall,male
1754,0,overall,male
2756,0,overall,male
3274,1,overall,male
3178,0,overall,male
1148,0,overall,male
2583,0,overall,male
1365,0,overall,male
2436,0,overall,male
996,1,overall,male
4126,1,overall,male
3891,1,overall,male
1574,0,overall,male
1435,1,overall,male
2006,0,overall,male
417,0,overall,male
1439,0,overall,male
59,1,overall,male
834,0,overall,male
534,0,overall,male
2305,0,overall,male
2781,0,overall,male
550,0,overall,male
3005,1,overall,male
2637,1,overall,male
949,1,overall,male
1469,1,overall,male
3998,1,overall,male
5418,0,overall,male
1119,1,overall,male
1525,0,overall,male
2693,1,overall,male
966,0,overall,male
1728,0,overall,male
3929,0,overall,male
3146,0,overall,male
2388,1,overall,male
2688,1,overall,male
2498,0,overall,male
1102,0,overall,male
4112,1,overall,male
659,1,overall,male
3149,1,overall,male
4555,0,overall,male
1542,1,overall,male
156,0,overall,male
5083,0,overall,male
1032,1,overall,male
3248,0,overall,male
5219,0,overall,male
5026,0,overall,male
4016,1,overall,male
215,1,overall,male
1041,1,overall,male
3324,0,overall,male
4651,0,overall,male
2685,1,overall,male
4148,0,overall,male
788,0,overall,male
1486,0,overall,male
2611,1,overall,male
2648,0,overall,male
1467,0,overall,male
3081,1,overall,male
1968,1,overall,male
954,1,overall,male
4096,1,overall,male
1166,0,overall,male
626,1,overall,male
1539,1,overall,male
2377,0,overall,male
5134,0,overall,male
1248,0,overall,male
1774,1,overall,male
2275,0,overall,male
3239,1,overall,male
1270,1,overall,male
1527,1,overall,male
