instance_idx,has_recourse,age_group,subgroup
8203,0,overall,male
7757,1,overall,male
3522,0,overall,male
7466,1,overall,male
2794,0,overall,male
8358,0,overall,male
6363,1,overall,male
4871,1,overall,male
5877,1,overall,male
4893,0,overall,male
2068,0,overall,male
6461,1,overall,male
2933,1,overall,male
6600,1,overall,male
3971,0,overall,male
2693,0,overall,male
343,1,overall,male
1736,1,overall,male
5306,1,overall,male
7810,1,overall,male
6704,1,overall,male
4929,1,overall,male
188,1,overall,male
6405,1,overall,male
3792,1,overall,male
6681,0,overall,male
8629,1,overall,male
158,0,overall,male
2995,0,overall,male
4462,0,overall,male
313,1,overall,male
5035,1,overall,male
4169,0,overall,male
2635,0,overall,male
8655,1,overall,male
2215,1,overall,male
5953,1,overall,male
5272,1,overall,male
1866,0,overall,male
3762,0,overall,male
4545,1,overall,male
7350,0,overall,male
6293,0,overall,male
605,1,overall,male
8526,0,overall,male
5439,0,overall,male
1614,1,overall,male
4004,0,overall,male
6366,1,overall,male
6046,0,overall,male
6938,0,overall,male
1928,1,overall,male
2719,0,overall,male
374,1,overall,male
423,0,overall,male
818,0,overall,male
4328,1,overall,male
4379,0,overall,male
7208,1,overall,male
596,0,overall,male
7654,1,overall,male
345,1,overall,male
2559,0,overall,male
2311,1,overall,male
3868,1,overall,male
7463,0,overall,male
7398,0,overall,male
8724,1,overall,male
434,1,overall,male
5234,1,overall,male
166,1,overall,male
5444,1,overall,male
5233,1,overall,male
8163,1,overall,male
2607,1,overall,male
2342,1,overall,male
7984,1,overall,male
4510,0,overall,male
3659,0,overall,male
3043,1,overall,male
7821,0,overall,male
367,0,overall,male
8180,1,overall,male
858,1,overall,male
571,1,overall,male
7116,1,overall,male
1350,1,overall,male
2377,1,overall,male
3403,1,overall,male
382,1,overall,male
4326,1,overall,male
2765,0,overall,male
550,0,overall,male
725,1,overall,male
5609,1,overall,male
535,0,overall,male
7083,1,overall,male
2804,0,overall,male
4435,0,overall,male
4321,0,overall,male
6444,1,overall,male
4387,0,overall,male
727,0,overall,male
7277,0,overall,male
448,0,overall,male
1312,0,overall,male
4519,0,overall,male
7833,1,overall,male
2802,0,overall,male
923,1,overall,male
3871,0,overall,male
1088,0,overall,male
4351,0,overall,male
8827,1,overall,male
5845,0,overall,male
5982,1,overall,male
5735,1,overall,male
797,1,overall,male
4911,0,overall,male
4325,0,overall,male
8508,1,overall,male
6509,0,overall,male
2766,0,overall,male
5833,0,overall,male
1560,0,overall,male
2280,0,overall,male
388,1,overall,male
8559,0,overall,male
4872,1,overall,male
614,1,overall,male
4398,1,overall,male
3301,1,overall,male
2546,1,overall,male
5207,1,overall,male
8190,1,overall,male
227,0,overall,male
4694,0,overall,male
4705,0,overall,male
8001,1,overall,male
8432,0,overall,male
1395,0,overall,male
7382,1,overall,male
1679,1,overall,male
4835,1,overall,male
8361,0,overall,male
8653,0,overall,male
5902,0,overall,male
7202,1,overall,male
2732,1,overall,male
7121,1,overall,male
2809,0,overall,male
1647,1,overall,male
5752,0,overall,male
2256,0,overall,male
3589,1,overall,male
6777,0,overall,male
1976,1,overall,male
2902,1,overall,male
4631,1,overall,male
4539,1,overall,male
6541,1,overall,male
903,0,overall,male
6369,0,overall,male
8398,1,overall,male
5863,0,overall,male
1195,0,overall,male
1698,0,overall,male
5237,0,overall,male
2869,1,overall,male
2433,0,overall,male
1740,1,overall,male
512,1,overall,male
5252,1,overall,male
1023,1,overall,male
2454,1,overall,male
7127,0,overall,male
139,1,overall,male
8554,1,overall,male
7527,1,overall,male
8234,0,overall,male
4837,0,overall,male
1448,1,overall,male
1191,1,overall,male
3202,0,overall,male
6188,0,overall,male
4227,0,overall,male
4087,0,overall,male
849,0,overall,male
7514,1,overall,male
991,0,overall,male
696,1,overall,male
6722,0,overall,male
8350,0,overall,male
1550,1,overall,male
8907,1,overall,male
6367,0,overall,male
3468,0,overall,male
2132,1,overall,male
5994,0,overall,male
1229,1,overall,male
3134,1,overall,male
2061,1,overall,male
4516,1,overall,male
7170,1,overall,male
7497,0,overall,male
2067,1,overall,male
1465,1,overall,male
4766,1,overall,male
4437,0,overall,male
2194,0,overall,male
6162,0,overall,male
4171,1,overall,male
707,1,overall,male
2352,1,overall,male
2636,1,overall,male
3030,0,overall,male
6067,1,overall,male
1979,1,overall,male
6952,1,overall,male
2674,1,overall,male
3029,1,overall,male
5748,1,overall,male
6791,0,overall,male
1330,1,overall,male
2282,1,overall,male
1554,0,overall,male
4355,1,overall,male
3091,0,overall,male
3680,1,overall,male
659,1,overall,male
2482,1,overall,male
1399,1,overall,male
7741,1,overall,male
2289,1,overall,male
8656,0,overall,male
7608,1,overall,male
2030,1,overall,male
2324,0,overall,male
5333,0,overall,male
7694,1,overall,male
2226,1,overall,male
4910,0,overall,male
2565,1,overall,male
8711,0,overall,male
5290,1,overall,male
1169,0,overall,male
3001,0,overall,male
886,1,overall,male
3968,1,overall,male
2575,0,overall,male
8899,1,overall,male
6654,0,overall,male
905,1,overall,male
8060,1,overall,male
4370,1,overall,male
3750,1,overall,male
8743,1,overall,male
2147,1,overall,male
28,0,overall,male
7777,1,overall,male
4309,1,overall,male
4119,0,overall,male
5855,1,overall,male
5935,0,overall,male
5921,1,overall,male
714,0,overall,male
2947,0,overall,male
8347,1,overall,male
5556,1,overall,male
4661,1,overall,male
5238,1,overall,male
8371,0,overall,male
3918,1,overall,male
5895,1,overall,male
1128,0,overall,male
8613,1,overall,male
6004,1,overall,male
7413,1,overall,male
6382,0,overall,male
8690,0,overall,male
5824,1,overall,male
4154,0,overall,male
983,0,overall,male
7283,1,overall,male
2681,0,overall,male
8750,0,overall,male
6678,1,overall,male
1695,0,overall,male
6897,0,overall,male
2310,1,overall,male
6087,0,overall,male
8725,1,overall,male
1015,1,overall,male
780,1,overall,male
2181,1,overall,male
2811,0,overall,male
5006,0,overall,male
2763,1,overall,male
3489,0,overall,male
6314,0,overall,male
5268,0,overall,male
3342,1,overall,male
3396,0,overall,male
4514,0,overall,male
5534,0,overall,male
1829,1,overall,male
4463,1,overall,male
8122,0,overall,male
2073,0,overall,male
861,0,overall,male
5084,1,overall,male
3416,1,overall,male
4593,1,overall,male
6094,1,overall,male
2292,1,overall,male
4157,1,overall,male
2994,1,overall,male
3736,0,overall,male
2011,1,overall,male
7756,0,overall,male
6855,0,overall,male
5417,1,overall,male
8683,0,overall,male
7703,1,overall,male
8566,0,overall,male
324,1,overall,male
4794,0,overall,male
8652,1,overall,male
8545,0,overall,male
1274,0,overall,male
2403,0,overall,male
2781,0,overall,male
7281,1,overall,male
2923,1,overall,male
5083,0,overall,male
3395,0,overall,male
7065,1,overall,male
4885,1,overall,male
653,0,overall,male
2083,0,overall,male
3080,1,overall,male
3053,1,overall,male
8303,0,overall,male
461,1,overall,male
5307,1,overall,male
5531,1,overall,male
4672,0,overall,male
2733,1,overall,male
3221,0,overall,male
4784,0,overall,male
4425,0,overall,male
5150,1,overall,male
5820,0,overall,male
1460,0,overall,male
1032,0,overall,male
6179,0,overall,male
61,1,overall,male
4733,1,overall,male
2950,1,overall,male
6879,0,overall,male
8605,0,overall,male
4410,1,overall,male
3184,1,overall,male
2390,1,overall,male
1446,1,overall,male
1421,1,overall,male
1993,1,overall,male
8115,0,overall,male
8360,0,overall,male
5390,1,overall,male
3584,1,overall,male
1531,0,overall,male
4285,1,overall,male
2253,0,overall,male
2336,0,overall,male
8298,0,overall,male
5503,0,overall,male
1513,1,overall,male
4384,1,overall,male
4129,0,overall,male
8601,1,overall,male
3076,1,overall,male
466,1,overall,male
1651,1,overall,male
3677,1,overall,male
4130,1,overall,male
5784,1,overall,male
808,0,overall,male
349,1,overall,male
1067,0,overall,male
6569,1,overall,male
5368,1,overall,male
